equipment_type,location,status,voltage,temperature,vibration,pressure,failure
compressor,plant3,running,232.42100115040856,73.08849120336771,2.7239422483589637,34.22300341525464,0
motor,plant3,maintenance,214.1656135132497,78.52726661996662,3.4126552966376904,36.603712576378996,1
motor,plant1,idle,226.02018472557504,76.03658518054515,4.295890432581386,28.136180625706885,1
motor,plant3,maintenance,220.69035000891182,64.58910602516573,6.267465019949071,29.787386997480912,1
motor,plant1,idle,230.67803349822182,45.64517948803429,5.056235643703884,22.44245181691477,1
compressor,plant1,running,215.41732487472788,78.36946723797033,5.570082137454431,27.50659561497822,1
motor,plant3,running,225.10434332769367,50.987557305403676,5.865557488138149,34.47904040223626,0
motor,plant1,running,223.11786553917648,81.96190620102635,4.957078761489646,32.721403502950395,1
motor,plant2,idle,222.60809851913598,92.3412003052625,5.426492334207106,17.185960064696992,1
motor,plant2,maintenance,213.84095850510286,74.107323718072,4.715059717664295,30.50560179544332,0
compressor,plant1,running,231.85707274557222,80.72845905971961,7.9473004386406085,27.693893841120808,0
motor,plant2,idle,215.92038280930694,81.23822034392914,6.0579790903319015,28.715262190601234,0
compressor,plant1,maintenance,215.85878329984678,89.25027281591214,8.668315563581068,37.36367241513401,1
pump,plant2,idle,212.79840265485942,73.52493935677545,7.536296551963945,24.695317269054197,1
compressor,plant3,idle,213.4022444045493,56.87247490815403,4.602767194289547,25.39623063839047,0
compressor,plant1,running,217.60273856409952,48.73709133282729,4.606483388130517,38.76589463713526,1
motor,plant1,idle,224.49749371181105,69.80442484694755,1.6844555665174554,29.122114306832167,0
pump,plant1,idle,227.83353347821256,50.55130751851247,2.780230212008445,35.13659206501726,0
pump,plant1,maintenance,221.28639349182535,75.56782568186668,7.019596867922493,30.887215584068393,1
pump,plant1,running,234.16271905483856,78.77177514361034,6.922588837563996,30.50985369046699,0
pump,plant1,idle,221.1767139777916,67.08522137979463,0.9590967273263695,25.630656015552262,1
compressor,plant3,idle,202.04451188398411,86.07325993337463,7.630629269355747,35.635699106918146,0
pump,plant3,maintenance,208.45539178670745,77.40812985487926,7.369010767057981,33.99775916446256,1
compressor,plant2,idle,227.00021126658976,65.06299539859677,7.2357820575378575,27.9777638313237,0
compressor,plant1,idle,216.7464249343595,68.1713511860272,6.024552983421506,30.04438714043612,1
compressor,plant2,idle,216.0625947701912,95.24938716041221,6.015914786580613,33.123982215133665,0
pump,plant2,idle,210.35534806587032,49.48749090425457,4.629570174879046,25.85754243964889,1
motor,plant3,idle,215.9974436871317,71.3898105826862,3.7340461404203698,21.667740717406577,1
motor,plant2,maintenance,216.14588987273262,77.9767297219174,7.271130314530128,30.586056227697288,1
pump,plant3,idle,224.9059785679575,65.8865623554133,4.4758198365898,26.196795613636006,1
motor,plant2,idle,217.55366468316709,64.165894224539,-2.6838515341604134,34.425036193684534,1
motor,plant1,idle,232.76501003867682,91.5672687267116,6.240884637183021,28.605927091844094,1
compressor,plant2,idle,213.45050296196368,105.62683136024884,2.892744172308869,23.435167529569785,0
compressor,plant3,running,222.0443210987133,69.98432286936617,5.30395969723674,30.946826919412064,1
pump,plant3,running,203.44229939547648,75.38198910251066,8.319213513908277,23.7628423884098,1
pump,plant3,running,226.58985991778587,83.7032947329257,9.2045570415014,32.28083448552411,1
motor,plant2,running,205.7921444151777,59.7216765080134,6.387302820426774,19.469702239221256,0
compressor,plant2,maintenance,225.70025450047024,76.05298884681461,7.631060377029412,30.11984751950541,0
pump,plant3,running,201.59362795312737,98.0033760242105,6.489823134625868,32.013832816250385,0
pump,plant1,maintenance,209.66464014596994,110.75275183432676,6.609180784270279,23.99637349805824,1
pump,plant1,running,228.3787322824539,56.27836449650732,6.838693623019143,36.348353851808454,0
pump,plant2,maintenance,235.6432433971481,61.577956880391625,2.863996858804722,22.270166420432673,0
pump,plant2,running,192.83690402847077,68.52012009933827,2.43913856708323,31.53080939275617,1
pump,plant3,idle,209.10170369017717,69.43772290787268,7.0268828897737965,22.06739965764095,1
motor,plant2,running,238.29539896790453,91.25506634217659,5.612617680449697,24.613032317162563,1
compressor,plant2,running,221.42019661301052,75.51248410044623,5.3183382625159235,31.63912628062003,0
compressor,plant3,running,209.67862513730347,90.03203478863222,4.0509148545524205,32.40404750401327,0
pump,plant3,idle,234.77029363885728,78.62496425778632,4.2837843936182765,30.752204185424553,0
compressor,plant2,maintenance,225.85420441007113,73.295406419923,7.513400602702673,33.70059744422681,0
compressor,plant1,maintenance,221.1001871504254,81.70255961717827,3.30231520361661,23.68961345316548,0
compressor,plant2,idle,200.82847058122687,40.83360032695185,5.026760163848139,22.373242745657407,0
pump,plant1,running,240.95987290468793,70.09001407245697,3.4235648275576933,33.20144460277738,0
pump,plant1,running,222.62380962860064,70.64042173417916,1.8929358505622331,21.26143098115311,0
compressor,plant1,running,216.90340321345406,54.114105109690804,5.214053372676977,23.929388927940067,0
compressor,plant3,maintenance,234.61742121081465,95.15489542962169,6.481916713239004,29.386049930462733,0
pump,plant3,maintenance,210.8331391383161,71.32245086942116,2.8750541951315034,31.489475554553273,1
motor,plant3,idle,209.0644452406969,80.51927293082173,3.579320511824096,31.426899465816398,0
compressor,plant2,idle,210.26781231634578,87.97328449956808,2.6322524743665294,23.326026171829035,1
motor,plant3,maintenance,216.2009010106482,62.5120034637725,5.266254693556504,30.112349991467998,1
compressor,plant3,running,220.26770732755034,79.27315436500491,4.027811291957836,24.644010176983315,0
motor,plant2,running,226.40141173992296,50.465978288395696,0.755571382263132,31.810058625778474,0
motor,plant2,running,207.48958177445235,83.18635380921909,4.292107290447786,30.763385960213313,0
motor,plant1,running,223.03285337330226,66.70808557414574,7.080904586791606,34.35365037581651,0
pump,plant2,idle,213.97439822552917,70.80033700996017,7.318088288249658,28.827231144813712,0
motor,plant2,idle,218.9197106383146,91.8287540324434,7.41818837581666,27.667488944533606,1
motor,plant3,maintenance,232.0914394406511,102.28236627975276,3.0127139001356364,38.64181807931796,1
motor,plant1,idle,224.92857624715845,64.19780924090173,2.627892734416326,20.7686751034718,1
compressor,plant1,running,225.76106919399933,62.24835474219458,3.704814977757799,39.25867326329377,1
motor,plant2,maintenance,213.8388785994705,85.342553015742,6.945759679075037,28.901199946313866,1
compressor,plant3,idle,239.2547011502041,84.63881070153161,6.875823624799364,23.103872682809776,1
motor,plant3,idle,226.7208084060147,57.163283326010344,5.005773538333967,26.923521893384468,0
motor,plant3,idle,215.75189163653027,74.64858085282178,7.236448371909299,34.051802727377755,1
pump,plant3,idle,231.41091329226506,74.6779354726363,6.213956625288467,33.89286021129809,0
compressor,plant2,idle,225.68945018482935,74.3737049065424,4.035668908514404,40.25517211132785,1
motor,plant3,running,207.36989526229888,84.92026446697861,4.309927625250846,30.823132368714425,1
compressor,plant1,running,222.0002456594167,97.74846971287698,2.463225311305505,31.404743760703816,1
compressor,plant1,running,210.318304194711,71.50746934247782,4.752077909210885,34.4424552713399,1
pump,plant2,idle,199.59963668100977,101.96248261238415,3.7811716478546478,20.02432637261528,0
pump,plant3,maintenance,215.67308086835476,73.15243452674775,2.9945393351593466,29.384913149672297,0
pump,plant3,running,231.3403827764814,99.51707562446867,3.527251331266412,30.92472812651145,1
pump,plant3,running,234.74358228895187,81.36881034451356,7.988830983569888,22.405229925971156,0
pump,plant3,idle,214.89275383683977,91.28766666754534,4.074091016417646,29.303701618166386,1
pump,plant2,maintenance,217.1458809115631,89.1871015858675,8.154390276328778,26.78270599459282,1
pump,plant3,running,233.96135305778577,62.81552828750299,5.115031314590569,29.405915815685027,0
pump,plant2,running,226.70649853951363,80.47676592814082,4.542160047783572,38.252135111630615,1
motor,plant3,maintenance,224.89472496045158,61.26449365006423,6.043188683372264,40.34813368655973,1
compressor,plant3,idle,221.3947639526903,73.45826361880297,0.2316536937152831,29.415039779513453,1
pump,plant1,maintenance,227.2478400717483,57.83797584719926,9.16308663685671,32.49759050688537,0
pump,plant2,idle,219.70148152762272,71.97356438958455,6.9102677462556565,35.432166690364625,0
compressor,plant1,running,235.29513736301539,75.91192781832278,5.412284551229165,31.950374355610663,0
motor,plant2,maintenance,218.80453233790232,62.20402222616765,6.627304272126077,22.35328934018756,0
compressor,plant3,maintenance,218.6459506883485,74.9898975438906,5.109276545880173,30.157714335802037,1
compressor,plant3,running,199.44471978205175,87.06092503614022,3.785927602019699,27.0183007230719,0
pump,plant2,running,230.58096840678735,60.31116055028707,4.953233397447577,34.0739462607003,1
compressor,plant1,idle,210.37263769328473,88.33607651675361,4.156625421694704,26.87606906527217,0
compressor,plant2,running,196.2996613217797,88.8662222518054,3.202619142196264,30.31918184010295,1
pump,plant2,running,218.2112002838988,60.7157802939082,4.210283869052288,31.479685001492648,0
pump,plant3,maintenance,216.61730993532836,35.77952343967992,5.4253115833870025,25.624097205375342,0
pump,plant1,idle,224.498491463856,91.35196773817029,5.710920446797648,24.37185259392617,0
pump,plant2,running,226.4913798804561,71.32174651215307,7.820945618260996,23.883645851327685,0
compressor,plant1,maintenance,211.7225737929872,75.00435439182084,4.3813990570731605,38.318967247812466,0
compressor,plant1,running,247.1991214266745,105.32547264832054,3.587413183401355,33.15308530381252,0
motor,plant2,running,217.98664116781336,81.37392674321619,2.4851953560311046,29.942209873433715,1
motor,plant1,running,203.118004718213,81.97765454635245,5.8844328538720205,34.648156242158905,0
compressor,plant3,running,235.8281691582083,74.87712733567916,7.916934818858825,36.198654183768575,0
motor,plant3,idle,227.2840706571004,72.12043369101372,4.2181866214696555,29.852042133877337,1
compressor,plant3,maintenance,224.0886201383213,74.0530380719533,3.8740471581292386,31.97230686604942,0
motor,plant3,maintenance,215.64695962122346,72.7518406890153,6.730239867896476,26.578809368797298,1
pump,plant1,running,220.45823116017655,49.72273000913334,2.872883763887008,38.52382690093855,0
motor,plant3,maintenance,198.31422001393204,60.02757630436165,8.240296063788687,30.219654976907858,1
pump,plant2,running,217.2894849875133,74.14661270843906,4.848868899918949,35.75324805664475,0
pump,plant3,maintenance,244.56783772024124,105.5565929817889,5.751389465596108,36.19499062294182,1
pump,plant2,idle,210.45649734178417,54.17886468710928,5.075448424207232,30.810498554421006,1
pump,plant2,idle,221.7677281473673,67.21239265198317,-0.01010473580152027,35.682719444571674,1
motor,plant3,maintenance,203.1510604785397,67.06300132440477,4.867783536491712,23.50560271633496,0
compressor,plant3,running,214.79298745106001,85.36183418195702,4.23559080655906,28.01508515765103,1
pump,plant1,running,207.34808221763413,76.3994207948091,5.779322380703891,34.31621988682144,1
motor,plant2,running,224.2732018710025,65.35585473105097,7.285554136257103,28.179567130684923,1
pump,plant3,running,222.15832777644752,92.31293363371326,5.9860712378770025,36.03161453205776,0
motor,plant1,idle,206.9702295670995,60.114378567059546,3.6680262127653203,32.06796740334106,0
motor,plant3,running,220.88285648338146,67.38834143066381,8.29413214814188,40.82074963988256,0
motor,plant3,running,221.23762757233203,58.32532438405365,5.090295232181082,29.528206841857365,0
compressor,plant3,running,221.74922744410648,89.89108521752527,7.5613930908810705,30.000802077975145,1
motor,plant2,running,228.5393017830684,74.27303618416202,6.764092861445888,31.454710736674063,0
motor,plant3,idle,235.65044214547393,64.32207324485545,3.0071636558773642,34.072899358127636,0
compressor,plant1,maintenance,213.86154929129043,81.69050036849647,7.120762431457674,23.569310037880552,0
compressor,plant3,maintenance,216.9364467945622,98.68270506222646,6.735452382987541,30.09415982840344,1
motor,plant3,running,218.26737562713487,41.12136490738489,5.1548417948641,31.04109164969888,0
compressor,plant1,running,206.97894111040222,84.23959406745595,4.106649224500766,28.636202274942846,1
pump,plant1,maintenance,209.92206290146376,101.00538919458813,6.62943082324583,31.06968286063357,0
pump,plant2,idle,225.63241939894925,98.32423349090702,6.986754771539585,26.625683899507383,0
compressor,plant2,idle,239.24955795102733,71.25253295814625,4.181020059118358,21.847383404041302,1
compressor,plant2,idle,209.60361263924287,76.44515798436186,6.211854629223944,28.71597472165642,0
motor,plant2,idle,242.93205763214033,78.12043207875158,4.326801287723352,21.06997496005271,0
compressor,plant1,idle,214.33646485301713,71.13053992535446,3.901596497517395,30.160450628786773,0
motor,plant3,idle,232.11900773855274,88.85919697732717,5.864993303348781,23.817051086814317,0
pump,plant3,idle,224.29370383877952,50.9080603175649,6.57815861395361,34.53778182020471,0
compressor,plant3,idle,221.94775063125985,83.63347366853468,6.03737988516065,27.097548229799397,0
motor,plant2,idle,215.72991878694654,73.86076107433821,4.724952572249322,36.40948827538083,1
motor,plant1,running,220.15844667710383,90.16258446287658,2.706450872215051,27.58623489700143,0
pump,plant1,idle,212.89081914157006,91.64875357624996,4.380645330506908,33.424498832338784,0
compressor,plant1,running,229.45674847951213,76.65057539676236,5.7452976682663035,31.169465858403697,0
pump,plant3,maintenance,231.17863813566777,65.66187904152198,9.308264046738646,34.329468039747326,1
motor,plant2,running,213.49500467047417,90.57316545366024,3.055005768748946,30.268515998832413,0
motor,plant1,maintenance,203.59531662282401,55.8904454872178,4.7689777622985075,36.49386036674499,1
compressor,plant2,running,216.72151052679257,59.208208780359016,4.676869138749112,30.518273723689,0
motor,plant1,maintenance,239.88456478506092,73.85275979164571,0.5185793744007512,32.92731831931083,0
compressor,plant2,running,222.31955771606385,67.20328560443701,3.8196898622960105,25.58505424180392,0
pump,plant1,running,231.53456205646566,71.77223925132374,2.6122546355679677,34.24913777788655,1
compressor,plant2,maintenance,210.7219343714693,70.44187047010516,4.195300751987442,39.242419749181636,1
compressor,plant1,idle,215.13794586788237,74.60260461413053,8.006866180938891,30.34931864129125,0
motor,plant1,idle,216.89275308546743,97.31140332089464,6.311438576180833,26.116752027722246,1
motor,plant2,idle,208.2890218115127,57.6759552466153,5.347396796501039,24.74825381120841,0
compressor,plant2,idle,221.66856705793268,68.0031335799039,8.899592965092214,23.08885479217907,0
motor,plant3,idle,211.81578638525676,87.36956549373537,7.819475389136375,23.63620831885457,1
motor,plant2,running,229.48942051547363,75.54842825245643,3.393836143933741,26.296936707131376,1
motor,plant1,idle,220.89209232441019,60.44087460921172,1.3459632101168935,22.2738047291164,1
compressor,plant1,running,234.80883591296066,73.69476235276716,0.356501455959342,31.68637480050733,1
motor,plant2,maintenance,203.22607394927712,52.39068085052358,3.2404736675987706,26.17579950657783,0
compressor,plant3,idle,214.68918197995407,90.48440341112922,3.865125520560816,33.69547179465825,0
motor,plant2,idle,215.9258389530511,76.77502233759131,8.094504741200835,35.57848865687069,0
pump,plant1,idle,224.63214300316156,108.0049806920222,7.404192479673073,31.91520570125453,1
motor,plant1,idle,215.77975605941745,58.19801034615261,6.83867296233581,34.19244697993441,0
motor,plant3,running,237.22413923135264,65.02659252333424,3.9933084615554657,26.84272003756452,1
compressor,plant2,running,218.1590456291258,77.56718692625516,4.62264843739025,22.205838014605703,1
compressor,plant1,running,210.94582945249638,94.75699149329691,4.184202115894953,21.674701179842792,1
motor,plant1,maintenance,218.39065057684957,67.72157866216638,9.409244590222002,27.81185730234986,0
pump,plant1,running,216.74366767818879,64.44559824728782,3.7472851960367035,30.07571027866287,0
motor,plant2,idle,229.2824781013622,76.13795274417907,3.4126919615708253,29.498297435953013,1
motor,plant2,maintenance,215.88192313413668,64.92326643624381,6.129848421536271,31.221721826976232,1
pump,plant3,maintenance,204.79596152000784,82.13988856974657,3.0743617337067626,34.562471865198475,0
compressor,plant1,idle,221.77520064952492,76.14602307526171,6.115634374847707,37.912756469153436,1
motor,plant1,idle,213.49149698601872,85.47829879561137,5.578514414036827,32.97444436679623,1
compressor,plant3,idle,208.45235150160033,88.41354131045308,3.517194035150877,31.745800501339374,1
compressor,plant1,idle,220.2258182511873,80.49495707961255,4.3118346827621865,27.939936245857197,1
pump,plant3,running,218.67882943825344,92.30781296279261,3.308765883676342,22.59599766610239,1
pump,plant3,maintenance,217.79663974064283,69.93665377728334,7.028060231288179,27.042386578601107,1
compressor,plant1,idle,222.6042246112405,53.34119947659981,4.70490913392001,28.784783781283572,1
motor,plant2,running,214.21113085143557,58.835564149940794,4.572019832410834,20.657553270681014,1
compressor,plant2,idle,221.15938303882166,73.72087569657646,6.618895724769463,26.76254319625989,0
motor,plant2,running,214.10413021551759,81.26753520309981,6.350410397842044,35.99472697672489,1
motor,plant2,idle,228.2224842428697,83.75571781631821,5.468382493168358,29.695182376185784,1
pump,plant1,idle,219.76239813116914,65.284184412528,7.088221099871285,31.765082984400593,1
motor,plant3,idle,237.4976097077502,87.98200391696056,4.688853423478991,36.67508690519617,0
motor,plant3,running,215.05115765058895,40.20128011654747,3.215087400001976,30.509438826528772,1
compressor,plant1,idle,223.5715749882148,66.7934119850307,5.2963494023516,30.296763118125376,1
pump,plant2,running,231.2970894021607,82.41246537694116,4.928678613806639,32.454344876662056,0
motor,plant3,running,225.3622079167361,88.68987470527543,7.87285476283992,43.94578012914755,0
motor,plant1,maintenance,221.40441527343606,86.35721031471716,4.472817930549538,30.05020032879735,0
pump,plant1,running,223.36056891051632,88.9564039073377,8.180098234203893,29.408615500080007,1
compressor,plant2,running,225.07530256944932,77.60252809299317,2.570378751335385,32.80611568305628,1
pump,plant1,running,222.97867254110335,73.17967692921779,4.527780311307656,33.399208746692366,0
pump,plant3,running,219.85299481368347,46.82947452341606,4.3688390483809325,29.292434434026514,1
motor,plant3,running,227.37146808959272,71.36922651000626,4.357323439109409,30.21699041480627,0
motor,plant1,maintenance,219.15250284959296,57.79028861331926,7.274819813506108,29.36762562516258,1
compressor,plant3,idle,210.1525436462593,84.244265367324,4.072840970357037,33.794249313311205,1
motor,plant1,maintenance,240.58443797225613,54.48235833099374,6.983279811452791,20.346455794616094,0
motor,plant3,maintenance,228.77457112064695,72.67269041168409,4.829568779974796,36.75228934985837,0
pump,plant2,idle,210.88478934883958,57.14732935992074,4.804412380016623,30.764157027699575,0
motor,plant3,running,217.55614763504067,74.82212160536822,2.321746191355537,19.099358519101116,1
compressor,plant2,idle,214.30288349346085,73.02653435124824,7.508956754164599,18.840701792891892,1
pump,plant2,running,215.01881172645147,48.69668786634111,8.067140966177632,29.5879963954067,0
compressor,plant1,idle,228.67110402022914,80.1638651998836,2.500317836542472,20.092292544676944,0
pump,plant2,maintenance,216.68376053789146,70.7309256407141,8.231995423437972,37.360596743010646,1
motor,plant3,running,239.1609642620491,75.4188404767735,2.1131314777866193,41.08740446834289,1
pump,plant3,maintenance,202.33309042683902,68.77259903581026,4.663160610371229,23.072012051726162,1
pump,plant2,running,219.70319575709001,64.24723154115829,4.797673981563103,25.042441067223365,1
motor,plant1,idle,206.68507073527576,86.35182552058203,4.395830699903897,27.245941817832588,0
motor,plant2,idle,223.2747285225158,90.46787925018106,7.177531412591556,30.101643860746087,0
compressor,plant3,idle,224.47420008205688,89.5354158234329,6.494969027323309,31.161819397543635,0
compressor,plant3,idle,228.99025227947456,54.488162578173124,1.6015666359980565,25.056339782356634,0
motor,plant2,idle,207.72997535955454,95.82860962107924,7.944377763755994,36.7185235568167,1
motor,plant2,maintenance,224.31388368923317,83.4437996570222,8.347417327686536,33.529835798341345,0
motor,plant2,maintenance,211.26531810335862,93.74141844064283,6.357588261059947,36.00207471169066,1
pump,plant3,running,220.95797606076982,93.4900426457558,4.301733345341518,30.000567440828124,0
pump,plant3,maintenance,215.58062261127728,80.23648074868798,5.439559862609425,37.12480485531906,1
pump,plant3,running,207.35456773818728,63.08318221751328,4.431140505696113,29.447521511220895,0
motor,plant1,running,227.22290727825148,63.62443037809213,6.955641180730442,23.03658850159122,1
compressor,plant3,maintenance,217.41429032457475,64.79303182716231,1.4156351202433153,35.637231849377926,0
motor,plant3,maintenance,228.57599534509876,72.28479082419831,5.80082195710688,24.54281776403189,0
pump,plant1,running,229.29014724861017,60.17012252173483,7.309570900740857,28.017603155720607,1
pump,plant1,maintenance,233.11329641515914,49.27196838512006,4.509334349695592,25.717102092000587,0
motor,plant1,maintenance,214.9319734897699,49.742147689576655,6.103906033029391,36.95762893418584,1
motor,plant1,maintenance,210.71088263586492,74.49257512409,1.4859581288891324,27.6477567836099,0
pump,plant1,idle,232.00665440810027,70.96007745550544,3.0927946248421003,31.48561027259621,1
pump,plant1,idle,221.0281924111707,82.64749438917808,5.7933161173268015,35.454209548053214,1
pump,plant2,running,233.48862531136956,72.29329016463292,5.902340153153058,26.739093998997177,1
motor,plant2,maintenance,208.17211830790308,92.2858866442347,3.8381116045906785,32.0276130322845,0
pump,plant2,running,226.88676605007015,66.16071389218034,5.610339259273998,28.3755464368301,1
pump,plant2,maintenance,220.43105324228335,79.9559529332878,4.886795018766445,31.078562804267893,1
compressor,plant3,idle,219.58544649188,83.28148972510249,1.3259457837496575,30.06153095475335,0
motor,plant1,maintenance,216.7838085242293,75.80217428066604,4.535356133559984,34.989916973007475,0
compressor,plant3,maintenance,208.89440616553975,90.20520523741382,6.448594542259202,29.41605623157776,1
compressor,plant1,maintenance,226.6379563200391,82.89250240832558,7.653459287426232,29.929305826762192,1
pump,plant1,idle,216.0794117893517,87.08003950427991,4.518511142476983,39.16998743913256,0
motor,plant3,idle,222.11463522390218,65.38448668472515,5.772261464334659,23.081377817683006,1
pump,plant2,idle,239.32417812409085,71.70965234393731,5.344983629398833,33.45253000820273,0
motor,plant3,running,214.63137054094614,42.20068556781954,6.0693371610224895,39.31280431729191,1
compressor,plant3,maintenance,217.0229085378003,74.05793662127543,3.7042323659435104,29.42151773402595,0
motor,plant1,idle,218.3705748562614,54.445421476797634,4.856275594368549,23.406742575285236,1
pump,plant1,running,216.0570410996431,110.20432523798985,6.088811790159959,26.93648095049619,1
pump,plant1,idle,216.36722554631183,79.51880609270366,5.80559593025837,28.676443103734808,1
pump,plant2,maintenance,226.97708114637183,69.02390760223417,6.213419632759108,37.494203598125,1
motor,plant3,running,233.2336405937074,86.28876582649406,6.594018209814544,22.254964959244496,0
compressor,plant3,idle,221.29879541767954,54.13933943861051,5.319613646967946,32.11890018062685,0
compressor,plant2,idle,227.39862658374477,67.5911858320142,5.593355943171968,22.67285192150049,1
motor,plant3,running,218.27218210440626,69.76964496683648,3.866405527591974,27.389742331575114,1
pump,plant3,running,218.0201563059334,84.67064984355298,6.721599283619416,35.89872633789998,0
compressor,plant1,running,216.00126727635623,60.32681807926068,2.8408096420264717,33.016415588733146,0
pump,plant2,running,212.353213279838,64.5413018571537,6.238483858404825,31.95594710010355,1
motor,plant1,running,232.3638743765881,76.67379325365839,5.263471093503189,35.03471409972376,1
pump,plant2,idle,214.98082902616974,84.47134500173287,3.568131006864683,29.982534176757486,1
compressor,plant1,running,226.11046872832185,78.17121622620132,3.654404019288271,30.791891013535665,0
compressor,plant3,running,211.6287709288697,61.40743453701498,5.429370330639625,29.42788820875045,1
pump,plant2,maintenance,220.45876480076728,76.59804910704156,4.5020307690052634,32.227284609178284,1
motor,plant2,idle,219.99194641333094,64.72491109407558,4.14122890797278,32.00081945608543,1
pump,plant1,maintenance,211.70919537160202,60.85624539395765,5.839440334859476,38.083092720334825,0
motor,plant2,idle,216.53260758804873,81.12190865725384,1.645878894917887,22.320142572815843,1
pump,plant3,idle,209.3142580700907,83.19528113393551,5.18426646417813,29.352874456602407,0
compressor,plant3,idle,220.1676627742101,74.79564340024481,4.252654281632025,28.977608471996458,0
motor,plant3,running,202.39431618031242,82.66628472270007,2.5426171125937804,36.600973086495614,1
motor,plant1,maintenance,219.42235290644442,86.54891667315749,4.324654952274544,25.50574426755162,1
motor,plant2,idle,226.5093500325302,38.28529581119352,2.374439008306976,28.466797981839182,0
compressor,plant1,idle,219.87039115711096,81.15879257619444,7.363819722645287,30.167146744402498,1
pump,plant3,idle,212.99794813860692,98.22993265130313,6.441452735512879,32.33019443113545,1
compressor,plant2,maintenance,213.50701097184248,70.73648850906055,6.655240704287316,29.124910707050837,1
motor,plant3,idle,232.08153576798094,98.05719442156493,6.022938752664226,27.249120595644765,0
pump,plant2,maintenance,221.58199722315345,79.73054905851478,0.7183589723261816,26.654193180838963,0
compressor,plant2,maintenance,228.4458233203146,76.19467908214142,2.6449413350949595,24.52862577659709,1
motor,plant1,running,229.4269103135716,78.99495286388319,6.787269728707075,25.45769587593127,0
motor,plant2,idle,215.54268990086626,52.179675453007135,8.944470139146457,28.173864864803246,0
compressor,plant3,idle,209.983884760648,100.07358800280497,5.750918720969375,26.312683959205206,1
compressor,plant2,maintenance,226.4607797631168,67.54423011513741,7.779486788808093,39.87034661551683,0
compressor,plant3,maintenance,211.4278514718651,57.02745561535143,3.372457848778366,32.22044393591948,1
motor,plant1,running,214.09567903985317,66.9952884601137,3.7523114542272253,24.86410906564281,0
compressor,plant3,idle,221.03639512830452,75.34585438986835,6.339074413530224,32.17504051087065,1
motor,plant2,maintenance,217.48816914489157,91.9414032091727,3.3993496283217484,22.18571531874675,0
compressor,plant3,idle,196.8599887877674,73.868155208109,1.7682638898111098,36.316728299875116,1
motor,plant3,idle,207.65399217494723,70.18194016212513,6.498765546428766,27.652462292757843,0
motor,plant2,idle,230.0873868618898,70.41892171560254,3.562606542975637,35.49116553530097,0
pump,plant3,maintenance,219.1872491294791,54.659847642083434,1.1262886844705267,30.329448885194754,1
compressor,plant2,idle,227.32708970896454,67.09655169605179,7.321139142301196,31.36738362145661,0
compressor,plant1,maintenance,211.8838947966041,66.14601867433844,6.009829189155642,30.611451066407497,0
motor,plant3,running,208.88195914288298,78.75083030789705,6.395455450602396,16.046737310235876,1
motor,plant1,running,227.22057389368737,49.15673988186248,6.518263774740692,32.657147429415815,1
motor,plant3,maintenance,232.96469747010258,68.37801303778244,6.9409003413126005,25.220104430596447,1
pump,plant3,idle,211.27303967758553,94.61475143643214,6.0062876901288975,30.08913069122676,1
pump,plant1,running,230.17767775039042,81.29930752573084,2.0234456283950673,32.75923969093898,0
motor,plant3,running,210.2359145860506,89.0999750880865,2.8276151325668564,37.067571196596965,0
compressor,plant3,maintenance,203.63041811792732,69.10378967898873,7.013604635583915,35.469427008947875,0
compressor,plant1,maintenance,225.8584663044881,99.99154624951305,6.148536313130299,24.69217440766983,1
pump,plant3,maintenance,210.4505652024375,86.95440601981528,4.738738669141536,23.267467236047537,1
pump,plant2,maintenance,207.89794597646937,76.02681813942365,1.631738177379988,30.709946975039355,0
motor,plant3,maintenance,208.11477599647333,84.69270253662728,3.320745193642361,32.825285703705845,0
compressor,plant3,maintenance,216.52167539861435,56.46445335374025,4.390043880766974,33.5725671673917,0
motor,plant3,maintenance,202.99372132025573,56.15091514165688,3.4899458334991937,34.45060326178758,1
pump,plant1,idle,225.94195078795866,87.10557214929342,2.9055676874548015,27.405180755314458,1
compressor,plant2,idle,224.81533539514382,92.00719250492804,5.66675382570528,30.636940109858262,1
compressor,plant2,idle,224.80660264005166,61.20296854217895,7.936863452649359,23.830315495354128,1
pump,plant3,idle,232.07694663058749,87.81816361598969,6.281997106537423,36.472185504798695,1
motor,plant1,running,229.70819607417113,83.02107963536092,4.051201997716264,35.88194126590669,1
motor,plant1,idle,210.92354570210142,63.076324927608226,4.867211026473849,29.481575723270424,0
compressor,plant2,running,226.74131230157408,60.096831686566084,6.23046405537582,26.297296327606556,1
pump,plant1,running,231.11228914672498,64.17987464680448,3.806650496962406,24.55658260129983,0
compressor,plant3,running,228.14170265303986,67.66915148421933,5.427473409024155,31.190172841484372,1
pump,plant3,maintenance,228.89074390670012,69.04958083671968,4.288027018161738,24.662982275561262,1
motor,plant1,running,218.49411105261728,51.11769991406146,4.243372396425386,33.444350499452455,0
pump,plant3,running,213.51837132711103,67.6885586524303,1.8250356222853483,30.340522001200622,1
motor,plant2,running,217.65436962817034,79.7688635408478,5.088766020744363,28.623533217252337,1
pump,plant3,maintenance,213.0147936625306,84.93070905724613,5.817577684399218,33.93100651827527,0
compressor,plant1,idle,230.03364960583903,66.14056284795859,6.686952791032175,20.951997071316054,1
motor,plant2,idle,221.86666473926456,97.41406254745138,1.514900649495842,32.20745670745951,1
